Name,SUBDIVISION,YEAR,ANNUAL
ROW3016,Vidarbha,2014,919
ROW3017,Vidarbha,2015,993.6
ROW3018,Vidarbha,2016,1163.8
ROW3019,Vidarbha,2017,803
ROW3020,Chhattisgarh,1901,1386.9
ROW3021,Chhattisgarh,1902,923.9
ROW3022,Chhattisgarh,1903,1331.1
ROW3023,Chhattisgarh,1904,1492.4
ROW3024,Chhattisgarh,1905,1250.9
ROW3025,Chhattisgarh,1906,1394.6
ROW3026,Chhattisgarh,1907,1308.8
ROW3027,Chhattisgarh,1908,1488.8
ROW3028,Chhattisgarh,1909,1284.1
ROW3029,Chhattisgarh,1910,1407.3
ROW3030,Chhattisgarh,1911,1504.3
ROW3031,Chhattisgarh,1912,1226.9
ROW3032,Chhattisgarh,1913,1234.7
ROW3033,Chhattisgarh,1914,1418
ROW3034,Chhattisgarh,1915,1455.9
ROW3035,Chhattisgarh,1916,1443.1
ROW3036,Chhattisgarh,1917,1727.7
ROW3037,Chhattisgarh,1918,1377.3
ROW3038,Chhattisgarh,1919,1859
ROW3039,Chhattisgarh,1920,1203.4
ROW3040,Chhattisgarh,1921,1319.2
ROW3041,Chhattisgarh,1922,1308.8
ROW3042,Chhattisgarh,1923,1387.2
ROW3043,Chhattisgarh,1924,1334.3
ROW3044,Chhattisgarh,1925,1737
ROW3045,Chhattisgarh,1926,1634.8
ROW3046,Chhattisgarh,1927,1537.2
ROW3047,Chhattisgarh,1928,1219.1
ROW3048,Chhattisgarh,1929,1663.8
ROW3049,Chhattisgarh,1930,1383.6
ROW3050,Chhattisgarh,1931,1466.9
ROW3051,Chhattisgarh,1932,1357.4
ROW3052,Chhattisgarh,1933,1650.8
ROW3053,Chhattisgarh,1934,1529
ROW3054,Chhattisgarh,1935,1269.2
ROW3055,Chhattisgarh,1936,1826.2
ROW3056,Chhattisgarh,1937,1616.7
ROW3057,Chhattisgarh,1938,1505.8
ROW3058,Chhattisgarh,1939,1480.4
ROW3059,Chhattisgarh,1940,1448.5
ROW3060,Chhattisgarh,1941,1005.1
ROW3061,Chhattisgarh,1942,1598.1
ROW3062,Chhattisgarh,1943,1645
ROW3063,Chhattisgarh,1944,1792.6
ROW3064,Chhattisgarh,1945,1585.5
ROW3065,Chhattisgarh,1946,1599.1
ROW3066,Chhattisgarh,1947,1599.7
ROW3067,Chhattisgarh,1948,1491.7
ROW3068,Chhattisgarh,1949,1499.5
ROW3069,Chhattisgarh,1950,1292.2
ROW3070,Chhattisgarh,1951,1411.6
ROW3071,Chhattisgarh,1952,1396.4
ROW3072,Chhattisgarh,1953,1370.2
ROW3073,Chhattisgarh,1954,1193.8
ROW3074,Chhattisgarh,1955,1440.7
ROW3075,Chhattisgarh,1956,1557
ROW3076,Chhattisgarh,1957,1222.4
ROW3077,Chhattisgarh,1958,1520.9
ROW3078,Chhattisgarh,1959,1544.3
ROW3079,Chhattisgarh,1960,1364.4
ROW3080,Chhattisgarh,1961,1973.9
ROW3081,Chhattisgarh,1962,1124.7
ROW3082,Chhattisgarh,1963,1337.1
ROW3083,Chhattisgarh,1964,1508.9
ROW3084,Chhattisgarh,1965,941.5
ROW3085,Chhattisgarh,1966,1087
ROW3086,Chhattisgarh,1967,1472.4
ROW3087,Chhattisgarh,1968,1168
ROW3088,Chhattisgarh,1969,1172.5
ROW3089,Chhattisgarh,1970,1501.5
ROW3090,Chhattisgarh,1971,1533.8
ROW3091,Chhattisgarh,1972,1199
ROW3092,Chhattisgarh,1973,1467.3
ROW3093,Chhattisgarh,1974,951.1
ROW3094,Chhattisgarh,1975,1475.3
ROW3095,Chhattisgarh,1976,1379.4
ROW3096,Chhattisgarh,1977,1465.3
ROW3097,Chhattisgarh,1978,1370.3
ROW3098,Chhattisgarh,1979,904.6
ROW3099,Chhattisgarh,1980,1495.4
ROW3100,Chhattisgarh,1981,1216.4
ROW3101,Chhattisgarh,1982,1197.3
ROW3102,Chhattisgarh,1983,1372.1
ROW3103,Chhattisgarh,1984,1254.7
ROW3104,Chhattisgarh,1985,1237.5
ROW3105,Chhattisgarh,1986,1368.6
ROW3106,Chhattisgarh,1987,1142.8
ROW3107,Chhattisgarh,1988,1206.3
ROW3108,Chhattisgarh,1989,1187.2
ROW3109,Chhattisgarh,1990,1643.9
ROW3110,Chhattisgarh,1991,1220.9
ROW3111,Chhattisgarh,1992,1156.6
ROW3112,Chhattisgarh,1993,1205.4
ROW3113,Chhattisgarh,1994,1754.6
ROW3114,Chhattisgarh,1995,1280.7
ROW3115,Chhattisgarh,1996,1187.1
ROW3116,Chhattisgarh,1997,1317.2
ROW3117,Chhattisgarh,1998,1332.7
ROW3118,Chhattisgarh,1999,1322.7
ROW3119,Chhattisgarh,2000,906.4
ROW3120,Chhattisgarh,2001,1600.1
ROW3121,Chhattisgarh,2002,990.4
ROW3122,Chhattisgarh,2003,1694.2
ROW3123,Chhattisgarh,2004,1144.7
ROW3124,Chhattisgarh,2005,1287.3
ROW3125,Chhattisgarh,2006,1317.8
ROW3126,Chhattisgarh,2007,1281.2
ROW3127,Chhattisgarh,2008,1108.6
ROW3128,Chhattisgarh,2009,956.7
ROW3129,Chhattisgarh,2010,1306.6
ROW3130,Chhattisgarh,2011,1302.6
ROW3131,Chhattisgarh,2012,1377.4
ROW3132,Chhattisgarh,2013,1420
ROW3133,Chhattisgarh,2014,1278.6
ROW3134,Chhattisgarh,2015,1117.7
ROW3135,Chhattisgarh,2016,1315.9
ROW3136,Chhattisgarh,2017,1124.5
ROW3137,Coastal Andhra Pradesh,1901,993.7
ROW3138,Coastal Andhra Pradesh,1902,1063.5
ROW3139,Coastal Andhra Pradesh,1903,1316.1
ROW3140,Coastal Andhra Pradesh,1904,860.1
ROW3141,Coastal Andhra Pradesh,1905,795
ROW3142,Coastal Andhra Pradesh,1906,1021.4
ROW3143,Coastal Andhra Pradesh,1907,817.9
ROW3144,Coastal Andhra Pradesh,1908,842.2
ROW3145,Coastal Andhra Pradesh,1909,867.5
ROW3146,Coastal Andhra Pradesh,1910,1254.7
ROW3147,Coastal Andhra Pradesh,1911,819.4
ROW3148,Coastal Andhra Pradesh,1912,903.6
ROW3149,Coastal Andhra Pradesh,1913,840.9
ROW3150,Coastal Andhra Pradesh,1914,1013.1
ROW3151,Coastal Andhra Pradesh,1915,1347.3
ROW3152,Coastal Andhra Pradesh,1916,1351.3
ROW3153,Coastal Andhra Pradesh,1917,1289.7
ROW3154,Coastal Andhra Pradesh,1918,778
ROW3155,Coastal Andhra Pradesh,1919,1141.4
ROW3156,Coastal Andhra Pradesh,1920,723.4
ROW3157,Coastal Andhra Pradesh,1921,1015.2
ROW3158,Coastal Andhra Pradesh,1922,853.2
ROW3159,Coastal Andhra Pradesh,1923,1126.3
ROW3160,Coastal Andhra Pradesh,1924,1181.9
ROW3161,Coastal Andhra Pradesh,1925,1238.5
ROW3162,Coastal Andhra Pradesh,1926,870.7
ROW3163,Coastal Andhra Pradesh,1927,1052.9
ROW3164,Coastal Andhra Pradesh,1928,1101.4
ROW3165,Coastal Andhra Pradesh,1929,859.1
ROW3166,Coastal Andhra Pradesh,1930,1222.8
ROW3167,Coastal Andhra Pradesh,1931,1287
ROW3168,Coastal Andhra Pradesh,1932,971.6
ROW3169,Coastal Andhra Pradesh,1933,1087.3
ROW3170,Coastal Andhra Pradesh,1934,884.1
ROW3171,Coastal Andhra Pradesh,1935,751.2
ROW3172,Coastal Andhra Pradesh,1936,1328.7
ROW3173,Coastal Andhra Pradesh,1937,892.1
ROW3174,Coastal Andhra Pradesh,1938,1206.2
ROW3175,Coastal Andhra Pradesh,1939,1070.3
ROW3176,Coastal Andhra Pradesh,1940,1069.1
ROW3177,Coastal Andhra Pradesh,1941,1026.4
ROW3178,Coastal Andhra Pradesh,1942,879.8
ROW3179,Coastal Andhra Pradesh,1943,977.8
ROW3180,Coastal Andhra Pradesh,1944,1155.8
ROW3181,Coastal Andhra Pradesh,1945,991.6
ROW3182,Coastal Andhra Pradesh,1946,970.3
ROW3183,Coastal Andhra Pradesh,1947,1126.1
ROW3184,Coastal Andhra Pradesh,1948,1024.5
ROW3185,Coastal Andhra Pradesh,1949,1217.4
ROW3186,Coastal Andhra Pradesh,1950,986
ROW3187,Coastal Andhra Pradesh,1951,1096.2
ROW3188,Coastal Andhra Pradesh,1952,916.6
ROW3189,Coastal Andhra Pradesh,1953,990
ROW3190,Coastal Andhra Pradesh,1954,1153.5
ROW3191,Coastal Andhra Pradesh,1955,1379
ROW3192,Coastal Andhra Pradesh,1956,1408.6
ROW3193,Coastal Andhra Pradesh,1957,1017.7
ROW3194,Coastal Andhra Pradesh,1958,1605.4
ROW3195,Coastal Andhra Pradesh,1959,1120.7
ROW3196,Coastal Andhra Pradesh,1960,943.7
ROW3197,Coastal Andhra Pradesh,1961,1119.3
ROW3198,Coastal Andhra Pradesh,1962,1345.5
ROW3199,Coastal Andhra Pradesh,1963,1023.9
ROW3200,Coastal Andhra Pradesh,1964,1061
ROW3201,Coastal Andhra Pradesh,1965,754.3
ROW3202,Coastal Andhra Pradesh,1966,954.7
ROW3203,Coastal Andhra Pradesh,1967,843.2
ROW3204,Coastal Andhra Pradesh,1968,839
ROW3205,Coastal Andhra Pradesh,1969,1279.7
ROW3206,Coastal Andhra Pradesh,1970,1064
ROW3207,Coastal Andhra Pradesh,1971,1033.2
ROW3208,Coastal Andhra Pradesh,1972,1028.4
ROW3209,Coastal Andhra Pradesh,1973,859
ROW3210,Coastal Andhra Pradesh,1974,944.9
ROW3211,Coastal Andhra Pradesh,1975,1192.4
ROW3212,Coastal Andhra Pradesh,1976,1090.1
ROW3213,Coastal Andhra Pradesh,1977,1132.8
ROW3214,Coastal Andhra Pradesh,1978,1038.2
ROW3215,Coastal Andhra Pradesh,1979,934.2
ROW3216,Coastal Andhra Pradesh,1980,1014.8
ROW3217,Coastal Andhra Pradesh,1981,929.3
ROW3218,Coastal Andhra Pradesh,1982,888.5
ROW3219,Coastal Andhra Pradesh,1983,1195.9
ROW3220,Coastal Andhra Pradesh,1984,785.3
ROW3221,Coastal Andhra Pradesh,1985,967.6
ROW3222,Coastal Andhra Pradesh,1986,1009.9
ROW3223,Coastal Andhra Pradesh,1987,1079.8
ROW3224,Coastal Andhra Pradesh,1988,1164.9
ROW3225,Coastal Andhra Pradesh,1989,1030.1
ROW3226,Coastal Andhra Pradesh,1990,1611.3
ROW3227,Coastal Andhra Pradesh,1991,1122.2
ROW3228,Coastal Andhra Pradesh,1992,1000.9
ROW3229,Coastal Andhra Pradesh,1993,869.7
ROW3230,Coastal Andhra Pradesh,1994,1154.9
ROW3231,Coastal Andhra Pradesh,1995,1352
ROW3232,Coastal Andhra Pradesh,1996,1210.8
ROW3233,Coastal Andhra Pradesh,1997,971.9
ROW3234,Coastal Andhra Pradesh,1998,1310.7
ROW3235,Coastal Andhra Pradesh,1999,825.2
ROW3236,Coastal Andhra Pradesh,2000,992.3
ROW3237,Coastal Andhra Pradesh,2001,1009.5
ROW3238,Coastal Andhra Pradesh,2002,703.2
ROW3239,Coastal Andhra Pradesh,2003,1097
ROW3240,Coastal Andhra Pradesh,2004,873.8
ROW3241,Coastal Andhra Pradesh,2005,1221.6
ROW3242,Coastal Andhra Pradesh,2006,1159.6
ROW3243,Coastal Andhra Pradesh,2007,1099.4
ROW3244,Coastal Andhra Pradesh,2008,1107.5
ROW3245,Coastal Andhra Pradesh,2009,790.5
ROW3246,Coastal Andhra Pradesh,2010,1712.5
ROW3247,Coastal Andhra Pradesh,2011,861.8
ROW3248,Coastal Andhra Pradesh,2012,1318.3
ROW3249,Coastal Andhra Pradesh,2013,1120.4
ROW3250,Coastal Andhra Pradesh,2014,875.1
ROW3251,Coastal Andhra Pradesh,2015,1011
ROW3252,Coastal Andhra Pradesh,2016,909
ROW3253,Coastal Andhra Pradesh,2017,892.7
ROW3254,Telangana,1901,827.7
ROW3255,Telangana,1902,630.4
ROW3256,Telangana,1903,1283.5
ROW3257,Telangana,1904,526.7
ROW3258,Telangana,1905,724.8
ROW3259,Telangana,1906,855.3
ROW3260,Telangana,1907,843.6
ROW3261,Telangana,1908,982.8
ROW3262,Telangana,1909,769.5
ROW3263,Telangana,1910,975.8
ROW3264,Telangana,1911,662
ROW3265,Telangana,1912,743.8
ROW3266,Telangana,1913,732.1
ROW3267,Telangana,1914,1083.4
ROW3268,Telangana,1915,1022
ROW3269,Telangana,1916,1162.7
ROW3270,Telangana,1917,1205.9
ROW3271,Telangana,1918,554.8
ROW3272,Telangana,1919,894.5
ROW3273,Telangana,1920,436.8
ROW3274,Telangana,1921,1003.4
ROW3275,Telangana,1922,767.7
ROW3276,Telangana,1923,786.3
ROW3277,Telangana,1924,944.4
ROW3278,Telangana,1925,1167.9
ROW3279,Telangana,1926,763.5
ROW3280,Telangana,1927,1005.6
ROW3281,Telangana,1928,1006.3
ROW3282,Telangana,1929,790.7
ROW3283,Telangana,1930,835.9
ROW3284,Telangana,1931,1183
ROW3285,Telangana,1932,949.9
ROW3286,Telangana,1933,1396.1
ROW3287,Telangana,1934,928
ROW3288,Telangana,1935,898.5
ROW3289,Telangana,1936,1156.9
ROW3290,Telangana,1937,866
ROW3291,Telangana,1938,1175.4
ROW3292,Telangana,1939,740.1
ROW3293,Telangana,1940,1082.6
ROW3294,Telangana,1941,594.4
ROW3295,Telangana,1942,907
ROW3296,Telangana,1943,899.4
ROW3297,Telangana,1944,960.4
ROW3298,Telangana,1945,1027.5
ROW3299,Telangana,1946,822.9
ROW3300,Telangana,1947,1005.5
ROW3301,Telangana,1948,915
ROW3302,Telangana,1949,1038.6
ROW3303,Telangana,1950,761.4
ROW3304,Telangana,1951,900.8
ROW3305,Telangana,1952,729.8
ROW3306,Telangana,1953,1272
ROW3307,Telangana,1954,928.4
ROW3308,Telangana,1955,1203.2
ROW3309,Telangana,1956,1120.6
ROW3310,Telangana,1957,983.2
ROW3311,Telangana,1958,1113.8
ROW3312,Telangana,1959,1224.2
ROW3313,Telangana,1960,839.5
ROW3314,Telangana,1961,1146.6
ROW3315,Telangana,1962,1138.7
ROW3316,Telangana,1963,1010.2
ROW3317,Telangana,1964,887.5
ROW3318,Telangana,1965,778.8
ROW3319,Telangana,1966,971
ROW3320,Telangana,1967,942.1
ROW3321,Telangana,1968,748.5
ROW3322,Telangana,1969,1047.1
ROW3323,Telangana,1970,970.2
ROW3324,Telangana,1971,729.2
ROW3325,Telangana,1972,670.8
ROW3326,Telangana,1973,1042.4
ROW3327,Telangana,1974,830.2
ROW3328,Telangana,1975,1215.7
ROW3329,Telangana,1976,1035.7
ROW3330,Telangana,1977,808.5
ROW3331,Telangana,1978,1311.8
ROW3332,Telangana,1979,791.7
ROW3333,Telangana,1980,922.5
ROW3334,Telangana,1981,1143.8
ROW3335,Telangana,1982,933.2
ROW3336,Telangana,1983,1497.4
ROW3337,Telangana,1984,742.6
ROW3338,Telangana,1985,785.8
ROW3339,Telangana,1986,1007.3
ROW3340,Telangana,1987,977
ROW3341,Telangana,1988,1544.8
ROW3342,Telangana,1989,1161
ROW3343,Telangana,1990,1425.5
ROW3344,Telangana,1991,849
ROW3345,Telangana,1992,863.5
ROW3346,Telangana,1993,885.6
ROW3347,Telangana,1994,975.9
ROW3348,Telangana,1995,1285.9
ROW3349,Telangana,1996,986.8
ROW3350,Telangana,1997,855.9
ROW3351,Telangana,1998,1093.1
ROW3352,Telangana,1999,863.6
ROW3353,Telangana,2000,1077.9
ROW3354,Telangana,2001,922.2
ROW3355,Telangana,2002,765.3
ROW3356,Telangana,2003,963.3
ROW3357,Telangana,2004,667.1
ROW3358,Telangana,2005,1163
ROW3359,Telangana,2006,1052.9
ROW3360,Telangana,2007,843.3
ROW3361,Telangana,2008,1035.3
ROW3362,Telangana,2009,666.2
ROW3363,Telangana,2010,1276.5
ROW3364,Telangana,2011,753.1
ROW3365,Telangana,2012,1008.6
ROW3366,Telangana,2013,1348.7
ROW3367,Telangana,2014,746.4
ROW3368,Telangana,2015,857.2
ROW3369,Telangana,2016,1043.4
ROW3370,Telangana,2017,815.7
ROW3371,Rayalseema,1901,714
ROW3372,Rayalseema,1902,818.4
ROW3373,Rayalseema,1903,1138.2
ROW3374,Rayalseema,1904,433.4
ROW3375,Rayalseema,1905,703.2
ROW3376,Rayalseema,1906,912.7
ROW3377,Rayalseema,1907,640.4
ROW3378,Rayalseema,1908,617.2
ROW3379,Rayalseema,1909,870.7
ROW3380,Rayalseema,1910,1001.2
ROW3381,Rayalseema,1911,590.6
ROW3382,Rayalseema,1912,745.5
ROW3383,Rayalseema,1913,616.3
ROW3384,Rayalseema,1914,678.4
ROW3385,Rayalseema,1915,923
ROW3386,Rayalseema,1916,1047.2
ROW3387,Rayalseema,1917,933.1
ROW3388,Rayalseema,1918,646.1
ROW3389,Rayalseema,1919,890.5
ROW3390,Rayalseema,1920,674.8
ROW3391,Rayalseema,1921,743.6
ROW3392,Rayalseema,1922,770.2
ROW3393,Rayalseema,1923,515.8
ROW3394,Rayalseema,1924,684.3
ROW3395,Rayalseema,1925,865.5
ROW3396,Rayalseema,1926,682.5
ROW3397,Rayalseema,1927,682
ROW3398,Rayalseema,1928,711.2
ROW3399,Rayalseema,1929,696.7
ROW3400,Rayalseema,1930,995.5
ROW3401,Rayalseema,1931,719.1
ROW3402,Rayalseema,1932,635.8
ROW3403,Rayalseema,1933,678.2
ROW3404,Rayalseema,1934,611.4
ROW3405,Rayalseema,1935,782.3
ROW3406,Rayalseema,1936,695.6
ROW3407,Rayalseema,1937,775.4
ROW3408,Rayalseema,1938,674.5
ROW3409,Rayalseema,1939,798.2
ROW3410,Rayalseema,1940,904.6
ROW3411,Rayalseema,1941,653.3
ROW3412,Rayalseema,1942,536.9
ROW3413,Rayalseema,1943,1036.7
ROW3414,Rayalseema,1944,917.6
ROW3415,Rayalseema,1945,604
ROW3416,Rayalseema,1946,953.7
ROW3417,Rayalseema,1947,624.4
ROW3418,Rayalseema,1948,608.7
ROW3419,Rayalseema,1949,826.6
ROW3420,Rayalseema,1950,510.9
ROW3421,Rayalseema,1951,538.4
ROW3422,Rayalseema,1952,701.4
ROW3423,Rayalseema,1953,795.6
ROW3424,Rayalseema,1954,785.2
ROW3425,Rayalseema,1955,816.4
ROW3426,Rayalseema,1956,930.8
ROW3427,Rayalseema,1957,571.8
ROW3428,Rayalseema,1958,808.2
ROW3429,Rayalseema,1959,635.7
ROW3430,Rayalseema,1960,744.2
ROW3431,Rayalseema,1961,651.4
ROW3432,Rayalseema,1962,816.2
ROW3433,Rayalseema,1963,709
ROW3434,Rayalseema,1964,791.6
ROW3435,Rayalseema,1965,596.2
ROW3436,Rayalseema,1966,904.1
ROW3437,Rayalseema,1967,737.8
ROW3438,Rayalseema,1968,624
ROW3439,Rayalseema,1969,842.3
ROW3440,Rayalseema,1970,776.4
ROW3441,Rayalseema,1971,621.2
ROW3442,Rayalseema,1972,826.1
ROW3443,Rayalseema,1973,689.4
ROW3444,Rayalseema,1974,728.3
ROW3445,Rayalseema,1975,1041.5
ROW3446,Rayalseema,1976,817
ROW3447,Rayalseema,1977,866.5
ROW3448,Rayalseema,1978,869.1
ROW3449,Rayalseema,1979,813.5
ROW3450,Rayalseema,1980,573.6
ROW3451,Rayalseema,1981,785.3
ROW3452,Rayalseema,1982,595.4
ROW3453,Rayalseema,1983,943
ROW3454,Rayalseema,1984,733
ROW3455,Rayalseema,1985,685.9
ROW3456,Rayalseema,1986,580.9
ROW3457,Rayalseema,1987,769.4
ROW3458,Rayalseema,1988,842.2
ROW3459,Rayalseema,1989,693.6
ROW3460,Rayalseema,1990,930.7
ROW3461,Rayalseema,1991,967.6
ROW3462,Rayalseema,1992,596.1
ROW3463,Rayalseema,1993,886.9
ROW3464,Rayalseema,1994,690.5
ROW3465,Rayalseema,1995,874.3
ROW3466,Rayalseema,1996,1277.7
ROW3467,Rayalseema,1997,835.1
ROW3468,Rayalseema,1998,947.9
ROW3469,Rayalseema,1999,537.2
ROW3470,Rayalseema,2000,871.3
ROW3471,Rayalseema,2001,924.6
ROW3472,Rayalseema,2002,615.3
ROW3473,Rayalseema,2003,725.4
ROW3474,Rayalseema,2004,741.7
ROW3475,Rayalseema,2005,1066.4
ROW3476,Rayalseema,2006,638.1
ROW3477,Rayalseema,2007,980.6
ROW3478,Rayalseema,2008,797.9
ROW3479,Rayalseema,2009,688.3
ROW3480,Rayalseema,2010,963.5
ROW3481,Rayalseema,2011,738.2
ROW3482,Rayalseema,2012,715.1
ROW3483,Rayalseema,2013,762.6
ROW3484,Rayalseema,2014,551.9
ROW3485,Rayalseema,2015,1047.1
ROW3486,Rayalseema,2016,555.4
ROW3487,Rayalseema,2017,834.5
ROW3488,Tamil Nadu,1901,960.4
ROW3489,Tamil Nadu,1902,1138.4
ROW3490,Tamil Nadu,1903,1163.8
ROW3491,Tamil Nadu,1904,663.3
ROW3492,Tamil Nadu,1905,821.1
ROW3493,Tamil Nadu,1906,990.1
ROW3494,Tamil Nadu,1907,885.6
ROW3495,Tamil Nadu,1908,765
ROW3496,Tamil Nadu,1909,954.5
ROW3497,Tamil Nadu,1910,943.6
ROW3498,Tamil Nadu,1911,815.1
ROW3499,Tamil Nadu,1912,904.1
ROW3500,Tamil Nadu,1913,879
ROW3501,Tamil Nadu,1914,953.3
ROW3502,Tamil Nadu,1915,988.6
ROW3503,Tamil Nadu,1916,897.5
ROW3504,Tamil Nadu,1917,948.3
ROW3505,Tamil Nadu,1918,871.8
ROW3506,Tamil Nadu,1919,1028.6
ROW3507,Tamil Nadu,1920,1154.3
ROW3508,Tamil Nadu,1921,979.3
ROW3509,Tamil Nadu,1922,1080.3
ROW3510,Tamil Nadu,1923,834.1
ROW3511,Tamil Nadu,1924,895.2
ROW3512,Tamil Nadu,1925,1013.5
ROW3513,Tamil Nadu,1926,815.7
ROW3514,Tamil Nadu,1927,830
ROW3515,Tamil Nadu,1928,970.9
ROW3516,Tamil Nadu,1929,977.7
ROW3517,Tamil Nadu,1930,1275.4
ROW3518,Tamil Nadu,1931,1039.8
ROW3519,Tamil Nadu,1932,1109.8
ROW3520,Tamil Nadu,1933,1010.9
ROW3521,Tamil Nadu,1934,839.7
ROW3522,Tamil Nadu,1935,893.8
ROW3523,Tamil Nadu,1936,944.5
ROW3524,Tamil Nadu,1937,1020
ROW3525,Tamil Nadu,1938,783
ROW3526,Tamil Nadu,1939,1055.8
ROW3527,Tamil Nadu,1940,1178.5
ROW3528,Tamil Nadu,1941,1006.8
ROW3529,Tamil Nadu,1942,847.3
ROW3530,Tamil Nadu,1943,1187.4
ROW3531,Tamil Nadu,1944,1227.6
ROW3532,Tamil Nadu,1945,784
ROW3533,Tamil Nadu,1946,1294.1
ROW3534,Tamil Nadu,1947,939.4
ROW3535,Tamil Nadu,1948,906.6
ROW3536,Tamil Nadu,1949,840.5
ROW3537,Tamil Nadu,1950,747.5
ROW3538,Tamil Nadu,1951,855
ROW3539,Tamil Nadu,1952,716.2
ROW3540,Tamil Nadu,1953,968
ROW3541,Tamil Nadu,1954,1016.3
ROW3542,Tamil Nadu,1955,1060.6
ROW3543,Tamil Nadu,1956,989.8
ROW3544,Tamil Nadu,1957,867
ROW3545,Tamil Nadu,1958,852.5
ROW3546,Tamil Nadu,1959,894.3
ROW3547,Tamil Nadu,1960,1013.8
ROW3548,Tamil Nadu,1961,910.8
ROW3549,Tamil Nadu,1962,941.6
ROW3550,Tamil Nadu,1963,1072.7
ROW3551,Tamil Nadu,1964,910.6
ROW3552,Tamil Nadu,1965,921.7
ROW3553,Tamil Nadu,1966,1166.9
ROW3554,Tamil Nadu,1967,899.2
ROW3555,Tamil Nadu,1968,789.4
ROW3556,Tamil Nadu,1969,961.8
ROW3557,Tamil Nadu,1970,942
ROW3558,Tamil Nadu,1971,1047.6
ROW3559,Tamil Nadu,1972,1093.3
ROW3560,Tamil Nadu,1973,858.7
ROW3561,Tamil Nadu,1974,652.8
ROW3562,Tamil Nadu,1975,923.7
ROW3563,Tamil Nadu,1976,859
ROW3564,Tamil Nadu,1977,1246
ROW3565,Tamil Nadu,1978,998.9
ROW3566,Tamil Nadu,1979,1103.3
ROW3567,Tamil Nadu,1980,709.2
ROW3568,Tamil Nadu,1981,1046
ROW3569,Tamil Nadu,1982,678.8
ROW3570,Tamil Nadu,1983,1007.9
ROW3571,Tamil Nadu,1984,1023.7
ROW3572,Tamil Nadu,1985,1063.4
ROW3573,Tamil Nadu,1986,953
ROW3574,Tamil Nadu,1987,963.4
ROW3575,Tamil Nadu,1988,837.2
ROW3576,Tamil Nadu,1989,856.7
ROW3577,Tamil Nadu,1990,903.2
ROW3578,Tamil Nadu,1991,954.8
ROW3579,Tamil Nadu,1992,918.8
ROW3580,Tamil Nadu,1993,1082.3
ROW3581,Tamil Nadu,1994,905.9
ROW3582,Tamil Nadu,1995,843.4
ROW3583,Tamil Nadu,1996,1069.3
ROW3584,Tamil Nadu,1997,950.5
ROW3585,Tamil Nadu,1998,1079.8
ROW3586,Tamil Nadu,1999,922.6
ROW3587,Tamil Nadu,2000,972.2
ROW3588,Tamil Nadu,2001,483.5
ROW3589,Tamil Nadu,2002,318
ROW3590,Tamil Nadu,2003,348.5
ROW3591,Tamil Nadu,2004,1037.6
ROW3592,Tamil Nadu,2005,1365.4
ROW3593,Tamil Nadu,2006,927.8
ROW3594,Tamil Nadu,2007,1067.1
ROW3595,Tamil Nadu,2008,1203.4
ROW3596,Tamil Nadu,2009,928.5
ROW3597,Tamil Nadu,2010,1095.3
ROW3598,Tamil Nadu,2011,926.7
ROW3599,Tamil Nadu,2012,636.2
ROW3600,Tamil Nadu,2013,742
ROW3601,Tamil Nadu,2014,913
ROW3602,Tamil Nadu,2015,1204.6
ROW3603,Tamil Nadu,2016,535.2
ROW3604,Tamil Nadu,2017,973
ROW3605,Coastal Karnataka,1901,3056.8
ROW3606,Coastal Karnataka,1902,3699.2
ROW3607,Coastal Karnataka,1903,3317.4
ROW3608,Coastal Karnataka,1904,3141.1
ROW3609,Coastal Karnataka,1905,2652.4
ROW3610,Coastal Karnataka,1906,2836
ROW3611,Coastal Karnataka,1907,3535.2
ROW3612,Coastal Karnataka,1908,3655.5
ROW3613,Coastal Karnataka,1909,3173
ROW3614,Coastal Karnataka,1910,3020.8
ROW3615,Coastal Karnataka,1911,2522.3
ROW3616,Coastal Karnataka,1912,3396.1
ROW3617,Coastal Karnataka,1913,2836.2
ROW3618,Coastal Karnataka,1914,3872.8
ROW3619,Coastal Karnataka,1915,2648.9
ROW3620,Coastal Karnataka,1916,3467.8
ROW3621,Coastal Karnataka,1917,3424
ROW3622,Coastal Karnataka,1918,2510.9
ROW3623,Coastal Karnataka,1919,2918.1
ROW3624,Coastal Karnataka,1920,2789.2
ROW3625,Coastal Karnataka,1921,3007.4
ROW3626,Coastal Karnataka,1922,3332.6
ROW3627,Coastal Karnataka,1923,3681.1
ROW3628,Coastal Karnataka,1924,3528.8
ROW3629,Coastal Karnataka,1925,3581.4
ROW3630,Coastal Karnataka,1926,2956.4
ROW3631,Coastal Karnataka,1927,3216.3
ROW3632,Coastal Karnataka,1928,3339.6
ROW3633,Coastal Karnataka,1929,3663.4
ROW3634,Coastal Karnataka,1930,2912.8
ROW3635,Coastal Karnataka,1931,3842.5
ROW3636,Coastal Karnataka,1932,3423.4
ROW3637,Coastal Karnataka,1933,4139.4
ROW3638,Coastal Karnataka,1934,3011.8
ROW3639,Coastal Karnataka,1935,2886.1
ROW3640,Coastal Karnataka,1936,3324.8
ROW3641,Coastal Karnataka,1937,3314.2
ROW3642,Coastal Karnataka,1938,3150.9
ROW3643,Coastal Karnataka,1939,2744.2
ROW3644,Coastal Karnataka,1940,3724
ROW3645,Coastal Karnataka,1941,2515.1
ROW3646,Coastal Karnataka,1942,3502.8
